source_doc,eval_type,eval_method,variant,score,duration
10023,N-gram,Rouge1,source,1.0,0.045476436614990234
10023,N-gram,Rouge2,source,1.0,0.021352052688598633
10023,Graph-based,AutoSummENG,source,1.000000,0.649752140045166
10023,Graph-based,MeMoG,source,1.000000,0.649752140045166
10023,Meta,NPowER,source,0.888240,0.649752140045166
10023,Embeddings-based,BERTScore,source,1.0,0.4370393753051758
10023,Embeddings-based,BARTScore,source,-1.6099824905395508,0.16476106643676758
10023,Embeddings-based,Bleurt,source,0.5315319299697876,0.11495375633239746
10023,N-gram,Rouge1,consecutively_swapped_words_0.1,1.0,0.03303194046020508
10023,N-gram,Rouge2,consecutively_swapped_words_0.1,0.87492762015055,0.032955169677734375
10023,Graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.707703,0.551018476486206
10023,Graph-based,MeMoG,consecutively_swapped_words_0.1,0.707703,0.551018476486206
10023,Meta,NPowER,consecutively_swapped_words_0.1,0.645756,0.551018476486206
10023,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.8864912390708923,0.07683658599853516
10023,Embeddings-based,BARTScore,consecutively_swapped_words_0.1,-3.178379774093628,0.09030771255493164
10023,Embeddings-based,Bleurt,consecutively_swapped_words_0.1,0.5289719700813293,0.04955744743347168
10023,N-gram,Rouge1,consecutively_swapped_words_0.3,1.0,0.03234386444091797
10023,N-gram,Rouge2,consecutively_swapped_words_0.3,0.6676317313259988,0.043892860412597656
10023,Graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.629261,0.6129257678985596
10023,Graph-based,MeMoG,consecutively_swapped_words_0.3,0.629261,0.6129257678985596
10023,Meta,NPowER,consecutively_swapped_words_0.3,0.580682,0.6129257678985596
10023,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.8690986037254333,0.06914758682250977
10023,Embeddings-based,BARTScore,consecutively_swapped_words_0.3,-3.555528402328491,0.09099984169006348
10023,Embeddings-based,Bleurt,consecutively_swapped_words_0.3,0.5342804789543152,0.040999650955200195
10023,N-gram,Rouge1,consecutively_swapped_words_0.5,1.0,0.03199958801269531
10023,N-gram,Rouge2,consecutively_swapped_words_0.5,0.5205558772437753,0.031524658203125
10023,Graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.567513,0.630465030670166
10023,Graph-based,MeMoG,consecutively_swapped_words_0.5,0.567513,0.630465030670166
10023,Meta,NPowER,consecutively_swapped_words_0.5,0.529458,0.630465030670166
10023,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.857218861579895,0.05989360809326172
10023,Embeddings-based,BARTScore,consecutively_swapped_words_0.5,-3.788797616958618,0.08195781707763672
10023,Embeddings-based,Bleurt,consecutively_swapped_words_0.5,0.5312903523445129,0.04725170135498047
10023,N-gram,Rouge1,consecutively_swapped_words_0.7,1.0,0.03359794616699219
10023,N-gram,Rouge2,consecutively_swapped_words_0.7,0.39490445859872614,0.03300595283508301
10023,Graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.511180,0.6054291725158691
10023,Graph-based,MeMoG,consecutively_swapped_words_0.7,0.511180,0.6054291725158691
10023,Meta,NPowER,consecutively_swapped_words_0.7,0.482725,0.6054291725158691
10023,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8498806953430176,0.05841541290283203
10023,Embeddings-based,BARTScore,consecutively_swapped_words_0.7,-3.9392504692077637,0.0891730785369873
10023,Embeddings-based,Bleurt,consecutively_swapped_words_0.7,0.5323050022125244,0.04504275321960449
10023,N-gram,Rouge1,consecutively_swapped_words_0.9,1.0,0.032053470611572266
10023,N-gram,Rouge2,consecutively_swapped_words_0.9,0.30312680949623627,0.03225994110107422
10023,Graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.476519,0.6267755031585693
10023,Graph-based,MeMoG,consecutively_swapped_words_0.9,0.476519,0.6267755031585693
10023,Meta,NPowER,consecutively_swapped_words_0.9,0.453971,0.6267755031585693
10023,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8442927002906799,0.06563210487365723
10023,Embeddings-based,BARTScore,consecutively_swapped_words_0.9,-4.026916027069092,0.08856439590454102
10023,Embeddings-based,Bleurt,consecutively_swapped_words_0.9,0.5355409979820251,0.04085564613342285
10023,N-gram,Rouge1,deleted_words_0.1,0.9468068891937205,0.03273296356201172
10023,N-gram,Rouge2,deleted_words_0.1,0.8699496874523556,0.03075551986694336
10023,Graph-based,AutoSummENG,deleted_words_0.1,0.666335,0.5413093566894531
10023,Graph-based,MeMoG,deleted_words_0.1,0.666335,0.5413093566894531
10023,Meta,NPowER,deleted_words_0.1,0.611438,0.5413093566894531
10023,Embeddings-based,BERTScore,deleted_words_0.1,0.8415452241897583,0.058103084564208984
10023,Embeddings-based,BARTScore,deleted_words_0.1,-3.847402572631836,0.08699488639831543
10023,Embeddings-based,Bleurt,deleted_words_0.1,0.17544324696063995,0.03607296943664551
10023,N-gram,Rouge1,deleted_words_0.3,0.8228279386712095,0.027577638626098633
10023,N-gram,Rouge2,deleted_words_0.3,0.6414451261077028,0.027997493743896484
10023,Graph-based,AutoSummENG,deleted_words_0.3,0.492104,0.5563418865203857
10023,Graph-based,MeMoG,deleted_words_0.3,0.492104,0.5563418865203857
10023,Meta,NPowER,deleted_words_0.3,0.466899,0.5563418865203857
10023,Embeddings-based,BERTScore,deleted_words_0.3,0.8090805411338806,0.05706954002380371
10023,Embeddings-based,BARTScore,deleted_words_0.3,-4.5213751792907715,0.08541727066040039
10023,Embeddings-based,Bleurt,deleted_words_0.3,-0.12382842600345612,0.033242225646972656
10023,N-gram,Rouge1,deleted_words_0.5,0.668336866448256,0.027758121490478516
10023,N-gram,Rouge2,deleted_words_0.5,0.43878928089454405,0.033245086669921875
10023,Graph-based,AutoSummENG,deleted_words_0.5,0.345498,0.5018048286437988
10023,Graph-based,MeMoG,deleted_words_0.5,0.345498,0.5018048286437988
10023,Meta,NPowER,deleted_words_0.5,0.345278,0.5018048286437988
10023,Embeddings-based,BERTScore,deleted_words_0.5,0.7761937975883484,0.05334639549255371
10023,Embeddings-based,BARTScore,deleted_words_0.5,-4.922416687011719,0.08114075660705566
10023,Embeddings-based,Bleurt,deleted_words_0.5,-0.3657301664352417,0.030511856079101562
10023,N-gram,Rouge1,deleted_words_0.7,0.46410313402978437,0.022588014602661133
10023,N-gram,Rouge2,deleted_words_0.7,0.2406048476762286,0.019845962524414062
10023,Graph-based,AutoSummENG,deleted_words_0.7,0.189148,0.4848003387451172
10023,Graph-based,MeMoG,deleted_words_0.7,0.189148,0.4848003387451172
10023,Meta,NPowER,deleted_words_0.7,0.215573,0.4848003387451172
10023,Embeddings-based,BERTScore,deleted_words_0.7,0.7664189338684082,0.05688166618347168
10023,Embeddings-based,BARTScore,deleted_words_0.7,-5.032419204711914,0.0832815170288086
10023,Embeddings-based,Bleurt,deleted_words_0.7,-0.5314151048660278,0.03331136703491211
10023,N-gram,Rouge1,deleted_words_0.9,0.1801422175401633,0.025547266006469727
10023,N-gram,Rouge2,deleted_words_0.9,0.05375494071146245,0.01705026626586914
10023,Graph-based,AutoSummENG,deleted_words_0.9,0.055405,0.46636509895324707
10023,Graph-based,MeMoG,deleted_words_0.9,0.055405,0.46636509895324707
10023,Meta,NPowER,deleted_words_0.9,0.104623,0.46636509895324707
10023,Embeddings-based,BERTScore,deleted_words_0.9,0.7661112546920776,0.04890847206115723
10023,Embeddings-based,BARTScore,deleted_words_0.9,-5.330595970153809,0.061383962631225586
10023,Embeddings-based,Bleurt,deleted_words_0.9,-0.5097712278366089,0.023031949996948242
10023,N-gram,Rouge1,inserted_sentence_0.1,0.9702079820123665,0.03607320785522461
10023,N-gram,Rouge2,inserted_sentence_0.1,0.9687939274669666,0.03219318389892578
10023,Graph-based,AutoSummENG,inserted_sentence_0.1,0.902933,0.5954940319061279
10023,Graph-based,MeMoG,inserted_sentence_0.1,0.902933,0.5954940319061279
10023,Meta,NPowER,inserted_sentence_0.1,0.807715,0.5954940319061279
10023,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8778899908065796,0.06468939781188965
10023,Embeddings-based,BARTScore,inserted_sentence_0.1,-2.849733829498291,0.09665179252624512
10023,Embeddings-based,Bleurt,inserted_sentence_0.1,-0.3817606568336487,0.046332597732543945
10023,N-gram,Rouge1,inserted_sentence_0.3,0.9003651538862807,0.03657889366149902
10023,N-gram,Rouge2,inserted_sentence_0.3,0.8990346986694496,0.035532236099243164
