source_doc,eval_type,eval_method,variant,score,duration
0001,N-gram,Rouge1,source,1.0,0.015711307525634766
0001,N-gram,Rouge2,source,1.0,0.008004903793334961
0001,Graph-based,AutoSummENG,source,1.000000,0.2832341194152832
0001,Graph-based,MeMoG,source,1.000000,0.2832341194152832
0001,Meta,NPowER,source,0.888240,0.2832341194152832
0001,Embeddings-based,BERTScore,source,1.0,0.24066543579101562
0001,N-gram,Rouge1,consecutively_swapped_words_0.1,1.0,0.0
0001,N-gram,Rouge2,consecutively_swapped_words_0.1,0.8728728728728729,0.019118547439575195
0001,Graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.880483,0.3130676746368408
0001,Graph-based,MeMoG,consecutively_swapped_words_0.1,0.880483,0.3130676746368408
0001,Meta,NPowER,consecutively_swapped_words_0.1,0.789091,0.3130676746368408
0001,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9816839694976807,0.17510247230529785
0001,N-gram,Rouge1,consecutively_swapped_words_0.3,1.0,0.014501571655273438
0001,N-gram,Rouge2,consecutively_swapped_words_0.3,0.6766766766766766,0.005317211151123047
0001,Graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.762694,0.28516411781311035
0001,Graph-based,MeMoG,consecutively_swapped_words_0.3,0.762694,0.28516411781311035
0001,Meta,NPowER,consecutively_swapped_words_0.3,0.691376,0.28516411781311035
0001,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9416223764419556,0.027504682540893555
0001,N-gram,Rouge1,consecutively_swapped_words_0.5,1.0,0.0
0001,N-gram,Rouge2,consecutively_swapped_words_0.5,0.5145145145145145,0.018398046493530273
0001,Graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.685253,0.2998833656311035
0001,Graph-based,MeMoG,consecutively_swapped_words_0.5,0.685253,0.2998833656311035
0001,Meta,NPowER,consecutively_swapped_words_0.5,0.627133,0.2998833656311035
0001,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9103811383247375,0.0307004451751709
0001,N-gram,Rouge1,consecutively_swapped_words_0.7,1.0,0.006757497787475586
0001,N-gram,Rouge2,consecutively_swapped_words_0.7,0.3933933933933934,0.007772922515869141
0001,Graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.627642,0.3429739475250244
0001,Graph-based,MeMoG,consecutively_swapped_words_0.7,0.627642,0.3429739475250244
0001,Meta,NPowER,consecutively_swapped_words_0.7,0.579339,0.3429739475250244
0001,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8915014266967773,0.02307438850402832
0001,N-gram,Rouge1,consecutively_swapped_words_0.9,1.0,0.010677576065063477
0001,N-gram,Rouge2,consecutively_swapped_words_0.9,0.3083083083083083,0.0
0001,Graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.592704,0.32120394706726074
0001,Graph-based,MeMoG,consecutively_swapped_words_0.9,0.592704,0.32120394706726074
0001,Meta,NPowER,consecutively_swapped_words_0.9,0.550356,0.32120394706726074
